column_name,rare_value,count,percentage_within_non_missing,total_non_missing,recommendation
Doctor,Dave Smith,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,James Lowe,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Richard Nichols,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Keith Bishop,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christine Nunez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Linda Huff,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Joann Bryant,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Carmen Harris,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Allison Nguyen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Katie Hart,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,James Wheeler,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Frank Hansen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Carla Cohen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Brittany Reyes,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Lori White,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Tiffany Santiago,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Lindsay Brock,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ronnie Bryant,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Colton Vargas,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Harry Lucas,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Denise Morgan,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Katie Howe,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,George French,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alexandria Gates,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Travis Mclaughlin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Tonya Haynes,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christina White,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jeremy Caldwell,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Stacy Soto,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Elizabeth Franklin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Thomas Baldwin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Tyler Hurley,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sandra Porter,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Pamela Gilbert,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Katie Oliver,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Matthew Maxwell,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sean Stout,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Nathan Charles,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alexis Harris,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alison Hampton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Hunter Gates,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Angel Ramirez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Adam Bailey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Gabriel Anderson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Daniel Fleming,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Elizabeth Escobar,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mrs. Lisa Joseph DDS,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ruben Green,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Pamela Reese,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Samantha Higgins,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Amanda Shelton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Rebecca Jensen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Melissa Greer,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Joshua Mendez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Holly Tyler,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kevin Lindsey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Stephen Burke,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Tyler Singleton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Emily Ball,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ray Casey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Karen Massey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Matthew Schultz,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Carol Ochoa,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Tracy Jackson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jeffery Russell,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Teresa Morgan,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Steven Jarvis,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Beth Lee,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Maria Lynch,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jackie Adams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Daniel Austin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Matthew Davis,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Pedro Bailey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Brian Flores,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Linda Lopez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Catherine Morales,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Cassandra Gibson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Karen Rice,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Tammy Quinn,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jessica Steele,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Julian Castro,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Rodney Green,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Robert Alexander MD,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Madeline Pace,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Richard Benson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Gloria Davis,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mr. Richard Nunez Jr.,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Dominic Ramirez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sandra Robinson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mark Davenport,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michael Morales,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Gregory House,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Wanda Williams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mr. Kevin Zhang,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,George Morales,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jessica Cohen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Juan Solomon,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jessica Paul,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mary Liu,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Lisa Padilla,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ryan Keith,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Catherine Warren,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Beverly Castillo,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Miss Roberta Mason,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Stacey Reed,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Bryan Thomas,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Angela Bailey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michael Lin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Nicole Beck,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mrs. Julia Cruz,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ms. Allison Vazquez DDS,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mrs. Jessica Townsend MD,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ashley Stewart,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Melanie Robinson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jill Perry,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jessica Anderson MD,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jacob Robinson DVM,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Caroline Moyer,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Joseph Murphy,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Steven Tran,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michael Gibson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,John Shaw,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michael Conway,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sierra Werner,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mary Morton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jacob Kirby,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Darin Reynolds,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Holly Hansen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Duane Barber,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mario Norton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Wanda Miller,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Carly Dawson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sydney Wilson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Douglas Adams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mr. Carlos Haley,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Patricia Rivas,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Brad Carter,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Nicole Cooley,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Janice Lozano,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alexis Hamilton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christine Harper,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Gary Huff,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Madison Shaw,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Deanna Velasquez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Pamela Peters,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Diana Hunt,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mark Graham,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,James Fuller,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Zachary Sullivan,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Thomas Allen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Collin Williams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sierra Cortez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Timothy Ingram,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Beth Olson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Charles Liu,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Steven Hart,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Frank Farmer,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ryan Hughes,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christopher Hart,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Lisa Kelly,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Amy Myers,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Diamond Wilkerson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jimmy Williams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Adam West,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alexandria Anderson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kristi Colon,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christine Carr,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Anne Hughes,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alejandro Brown,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ralph Sanchez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Bianca Trujillo,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Darin Bell,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Nicholas Mack,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alyssa Morton MD,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Adrian Joseph,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Melissa Huffman,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Teresa Estes,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ms. Joann Parker,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ana Jackson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kerry Carey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Leslie Estrada,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christopher Espinoza,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michael Hoover,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,George Giles,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mrs. Amy Carpenter,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Robin Powers,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Renee Maynard,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jonathan Watkins,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Dr. Trevor Miller,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Rachel Lutz,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Craig Donaldson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,April Morgan,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jimmy Stewart,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mariah James,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jennifer Banks MD,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alexandria Rodriguez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Abigail Hardy,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Brad Moore,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jennifer Vincent,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kristie Solis,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Robert Boyd,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Robert Guerrero,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Joel Olsen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Aaron Griffin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Belinda Smith,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Angela Nelson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Raymond Hunt,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Elizabeth Sheppard,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,John Lucas,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jenna Bird,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Barbara Cisneros,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Stacey Castillo,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Tracy Patterson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Brett Martinez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Scott Horn,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Aaron Burch,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Matthew Lang,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Heidi Gonzalez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kelsey Barrera,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Robin Chan,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Barbara Lee,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Gregory Shaw,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kenneth Carroll,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Dr. Jeffrey Rose,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sheila Galloway,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,John Robbins,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Raymond Robinson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Edward Keith,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christopher Cervantes,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sharon Fleming,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jacqueline Sanchez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Hannah Shepard,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Andrea Perry,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Chad Robertson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,James Green,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Andrea Brooks,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Elizabeth Martin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Denise Harris,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kimberly Nichols,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kayla Bradley,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Cheryl Shah,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Erin Weber,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sydney Anderson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jeffrey Torres,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Willie Watson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Megan Chapman,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Heather Butler,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michelle Dalton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Paul Pearson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alexa Lawson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Emma Barrett,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jason Simmons,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Aaron Robertson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michael Walton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Randy Perez,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Cindy Hoffman,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Miguel Holland,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Michael Austin,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jeremy Simpson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Benjamin Huffman,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Carmen Lee,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Charles Delgado,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,James Gardner,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Destiny Edwards,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kayla Abbott,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jamie Davis DVM,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Todd Nielsen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Samuel Patel,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Timothy Barnes,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Brandon Walsh,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Heidi Alvarado,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Robert Vega,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mary Beck,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Alex Bailey,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Krystal Daniels,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Roy Smith,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Craig Mccarthy DVM,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jordan Brown,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Lynn Gross,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Whitney Burgess,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,David Contreras,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mr. Benjamin West,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Joshua Hodge,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Elizabeth Morrow,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Heidi Nguyen,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Janice Young,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jessica Hudson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Dana Golden,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Savannah Adams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Crystal Watson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Daniel Franco,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Kevin Gentry,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Andrea Boyd,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Timothy Mccormick,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Mr. Wyatt Hamilton,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Hunter Adams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,James Pitts,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ms. Rachel Obrien,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ms. Brandi Graham DVM,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Johnny Anderson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,William Brewer,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Bryan Scott,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Nicholas Bullock,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jenna Krause,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Stacey Simmons,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Benjamin Bell,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Angela Lane,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Terry Castaneda,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Debbie Yu,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Paula Green,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Christian Meyer,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Micheal Washington,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Andrew Morgan,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Connie Miles,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Allison Castillo,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Jeffrey Wade IV,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Ernest Mendoza,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Sylvia Adams,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Joel Wilson,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
Doctor,Amber Harmon,1,0.0018,55500,Review before encoding; may need grouping into 'Other'.
